image_id,tp,fp,fn,tn,precision,recall,accuracy
006614,3,0,2,11,1.0,0.6,0.875
006617,3,1,1,22,0.75,0.75,0.926
006640,5,1,2,12,0.833,0.714,0.85
006643,1,1,10,12,0.5,0.091,0.542
006649,3,1,3,7,0.75,0.5,0.714
006655,2,1,1,18,0.667,0.667,0.909
006659,2,0,1,12,1.0,0.667,0.933
006669,2,0,0,20,1.0,1.0,1.0
006681,5,1,11,10,0.833,0.312,0.556
006685,4,2,3,7,0.667,0.571,0.688
006689,6,2,6,6,0.75,0.5,0.6
006693,1,0,1,1,1.0,0.5,0.667
006703,1,0,3,33,1.0,0.25,0.919
006704,0,1,1,21,0.0,0.0,0.913
006719,3,0,14,4,1.0,0.176,0.333
006728,2,3,16,17,0.4,0.111,0.5
006732,2,0,2,40,1.0,0.5,0.955
006760,3,0,3,24,1.0,0.5,0.9
006777,1,3,7,7,0.25,0.125,0.444
006784,4,0,2,20,1.0,0.667,0.923
006785,1,2,10,16,0.333,0.091,0.586
006787,2,2,2,1,0.5,0.5,0.429
006790,9,4,15,10,0.692,0.375,0.5
006803,4,2,8,3,0.667,0.333,0.412
006806,2,0,0,20,1.0,1.0,1.0
006819,2,2,7,27,0.5,0.222,0.763
006826,6,1,2,15,0.857,0.75,0.875
006828,2,0,2,22,1.0,0.5,0.923
006829,2,0,1,20,1.0,0.667,0.957
006847,3,2,0,4,0.6,1.0,0.778
006866,4,2,6,35,0.667,0.4,0.83
006873,8,3,9,13,0.727,0.471,0.636
006875,2,1,5,27,0.667,0.286,0.829
006879,5,0,8,23,1.0,0.385,0.778
006922,2,0,2,8,1.0,0.5,0.833
006928,3,1,5,10,0.75,0.375,0.684
006931,10,5,7,5,0.667,0.588,0.556
006939,6,1,6,28,0.857,0.5,0.829
006941,3,0,1,10,1.0,0.75,0.929
006942,10,1,6,12,0.909,0.625,0.759
006965,4,2,4,14,0.667,0.5,0.75
006966,1,1,2,7,0.5,0.333,0.727
006967,3,0,3,10,1.0,0.5,0.812
006984,2,0,8,11,1.0,0.2,0.619
006992,5,0,0,16,1.0,1.0,1.0
006998,3,2,4,14,0.6,0.429,0.739
007002,7,1,3,25,0.875,0.7,0.889
007004,9,1,8,8,0.9,0.529,0.654
007011,3,0,3,4,1.0,0.5,0.7
007037,4,0,0,18,1.0,1.0,1.0
007038,1,0,0,5,1.0,1.0,1.0
007041,1,0,1,27,1.0,0.5,0.966
007044,12,0,9,10,1.0,0.571,0.71
007049,1,1,5,6,0.5,0.167,0.538
007051,3,0,5,7,1.0,0.375,0.667
007065,5,2,2,5,0.714,0.714,0.714
007125,2,0,0,14,1.0,1.0,1.0
007130,3,1,1,25,0.75,0.75,0.933
007151,2,0,3,8,1.0,0.4,0.769
007187,8,1,5,12,0.889,0.615,0.769
007248,8,2,8,12,0.8,0.5,0.667
007260,2,1,1,17,0.667,0.667,0.905
007284,4,1,3,18,0.8,0.571,0.846
007293,2,0,4,7,1.0,0.333,0.692
007296,7,0,0,20,1.0,1.0,1.0
007298,1,3,3,14,0.25,0.25,0.714
007315,0,1,5,8,0.0,0.0,0.571
007338,3,0,3,10,1.0,0.5,0.812
007349,4,1,11,17,0.8,0.267,0.636
007358,7,0,2,9,1.0,0.778,0.889
007400,3,5,3,21,0.375,0.5,0.75
007405,5,2,2,6,0.714,0.714,0.733
007427,2,0,0,1,1.0,1.0,1.0
007435,5,0,2,25,1.0,0.714,0.938
007453,1,2,4,11,0.333,0.2,0.667
007470,4,2,6,27,0.667,0.4,0.795
007479,3,0,0,2,1.0,1.0,1.0
007494,7,2,9,17,0.778,0.438,0.686
007545,4,0,2,27,1.0,0.667,0.939
007566,1,0,0,13,1.0,1.0,1.0
007573,3,0,0,16,1.0,1.0,1.0
007591,3,0,4,8,1.0,0.429,0.733
007592,2,0,6,17,1.0,0.25,0.76
007606,1,0,1,9,1.0,0.5,0.909
007609,1,0,5,13,1.0,0.167,0.737
007612,3,0,1,5,1.0,0.75,0.889
007614,8,2,22,7,0.8,0.267,0.385
007627,4,1,0,23,0.8,1.0,0.964
007630,7,2,6,27,0.778,0.538,0.81
007643,11,0,6,1,1.0,0.647,0.667
007645,6,1,9,37,0.857,0.4,0.811
007647,11,0,7,18,1.0,0.611,0.806
007666,2,0,0,16,1.0,1.0,1.0
007670,8,2,6,13,0.8,0.571,0.724
007671,5,0,1,10,1.0,0.833,0.938
007685,3,0,2,10,1.0,0.6,0.867
007688,4,2,2,5,0.667,0.667,0.692
007691,1,0,0,6,1.0,1.0,1.0
007713,4,1,1,16,0.8,0.8,0.909
007716,3,2,6,3,0.6,0.333,0.429
007732,3,3,3,16,0.5,0.5,0.76
007738,3,0,4,1,1.0,0.429,0.5
007749,1,1,3,25,0.5,0.25,0.867
007758,3,0,1,2,1.0,0.75,0.833
007764,8,0,7,23,1.0,0.533,0.816
007767,1,0,0,5,1.0,1.0,1.0
007785,7,5,4,15,0.583,0.636,0.71
007786,2,1,4,30,0.667,0.333,0.865
007790,1,1,0,13,0.5,1.0,0.933
007817,0,2,6,14,0.0,0.0,0.636
007821,7,0,10,12,1.0,0.412,0.655
007831,2,2,0,11,0.5,1.0,0.867
007835,2,0,0,33,1.0,1.0,1.0
007842,10,3,4,4,0.769,0.714,0.667
007843,9,1,3,10,0.9,0.75,0.826
007849,11,1,6,9,0.917,0.647,0.741
007862,1,0,1,25,1.0,0.5,0.963
007866,3,1,16,8,0.75,0.158,0.393
007883,1,1,3,13,0.5,0.25,0.778
007903,2,0,2,10,1.0,0.5,0.857
007908,0,3,2,18,0.0,0.0,0.783
007915,4,2,8,13,0.667,0.333,0.63
007925,2,1,5,27,0.667,0.286,0.829
007931,3,1,4,13,0.75,0.429,0.762
007945,5,0,4,11,1.0,0.556,0.8
007959,4,1,3,12,0.8,0.571,0.8
007969,6,2,7,15,0.75,0.462,0.7
008000,1,2,22,9,0.333,0.043,0.294
008011,3,1,2,0,0.75,0.6,0.5
008045,1,0,9,14,1.0,0.1,0.625
008052,0,1,3,26,0.0,0.0,0.867
008072,1,0,1,25,1.0,0.5,0.963
008082,4,0,1,29,1.0,0.8,0.971
008098,3,0,0,22,1.0,1.0,1.0
008110,0,1,0,11,0.0,1.0,0.917
008140,3,0,2,16,1.0,0.6,0.905
008150,3,4,9,4,0.429,0.25,0.35
008170,7,3,3,4,0.7,0.7,0.647
008210,1,0,0,23,1.0,1.0,1.0
008214,4,2,7,1,0.667,0.364,0.357
008252,5,2,9,27,0.714,0.357,0.744
008264,4,1,3,29,0.8,0.571,0.892
008270,2,0,4,15,1.0,0.333,0.81
008283,6,3,7,15,0.667,0.462,0.677
008300,3,0,2,25,1.0,0.6,0.933
008321,7,0,6,20,1.0,0.538,0.818
008331,1,0,1,13,1.0,0.5,0.933
008345,10,3,8,5,0.769,0.556,0.577
008350,4,0,2,19,1.0,0.667,0.92
008351,2,2,5,11,0.5,0.286,0.65
008352,1,0,0,5,1.0,1.0,1.0
008356,2,0,1,22,1.0,0.667,0.96
008357,5,0,6,5,1.0,0.455,0.625
008383,4,1,3,14,0.8,0.571,0.818
008390,2,0,1,11,1.0,0.667,0.929
008421,1,0,2,11,1.0,0.333,0.857
008447,3,7,2,23,0.3,0.6,0.743
008448,2,1,1,5,0.667,0.667,0.778
008452,3,0,1,16,1.0,0.75,0.95
008454,3,0,0,8,1.0,1.0,1.0
008469,5,0,1,3,1.0,0.833,0.889
008475,6,1,1,10,0.857,0.857,0.889
008498,5,2,3,16,0.714,0.625,0.808
008514,7,2,1,4,0.778,0.875,0.786
008532,1,1,2,30,0.5,0.333,0.912
008556,3,0,3,8,1.0,0.5,0.786
008559,3,2,8,5,0.6,0.273,0.444
008565,1,1,10,7,0.5,0.091,0.421
008571,1,0,1,1,1.0,0.5,0.667
008573,4,0,4,24,1.0,0.5,0.875
008581,2,2,6,4,0.5,0.25,0.429
008583,1,0,3,18,1.0,0.25,0.864
008587,8,1,2,13,0.889,0.8,0.875
008596,5,0,1,22,1.0,0.833,0.964
008603,8,1,2,19,0.889,0.8,0.9
008607,0,1,9,2,0.0,0.0,0.167
008620,5,4,10,23,0.556,0.333,0.667
008635,3,0,3,11,1.0,0.5,0.824
008641,0,2,3,13,0.0,0.0,0.722
008658,3,0,6,14,1.0,0.333,0.739
008666,5,1,2,7,0.833,0.714,0.8
008669,3,1,9,27,0.75,0.25,0.75
008690,7,2,7,40,0.778,0.5,0.839
008693,3,5,3,14,0.375,0.5,0.68
008707,1,1,1,6,0.5,0.5,0.778
008713,1,0,0,17,1.0,1.0,1.0
008714,2,1,0,17,0.667,1.0,0.95
008725,0,1,1,23,0.0,0.0,0.92
008730,1,0,0,40,1.0,1.0,1.0
008731,1,0,0,13,1.0,1.0,1.0
008745,3,1,1,12,0.75,0.75,0.882
008762,4,1,7,26,0.8,0.364,0.789
008782,6,1,8,21,0.857,0.429,0.75
008789,7,1,6,16,0.875,0.538,0.767
008790,1,0,0,10,1.0,1.0,1.0
008797,1,0,0,16,1.0,1.0,1.0
008806,3,0,2,18,1.0,0.6,0.913
008815,6,2,2,20,0.75,0.75,0.867
008822,3,0,3,21,1.0,0.5,0.889
008832,8,1,12,8,0.889,0.4,0.552
008843,10,2,1,2,0.833,0.909,0.8
008845,1,0,1,18,1.0,0.5,0.95
008851,3,0,5,20,1.0,0.375,0.821
008859,4,3,5,10,0.571,0.444,0.636
008898,2,1,6,5,0.667,0.25,0.5
008904,3,4,9,8,0.429,0.25,0.458
008912,2,0,2,23,1.0,0.5,0.926
008939,6,0,0,22,1.0,1.0,1.0
008950,3,0,3,23,1.0,0.5,0.897
008962,1,1,3,18,0.5,0.25,0.826
008968,5,0,1,4,1.0,0.833,0.9
008971,4,0,2,19,1.0,0.667,0.92
008980,3,1,2,7,0.75,0.6,0.769
008990,3,0,0,12,1.0,1.0,1.0
009012,5,2,5,11,0.714,0.5,0.696
009013,8,2,4,29,0.8,0.667,0.86
009033,1,0,0,6,1.0,1.0,1.0
009038,1,0,7,12,1.0,0.125,0.65
009073,4,1,3,33,0.8,0.571,0.902
009085,0,1,6,36,0.0,0.0,0.837
009126,4,1,1,5,0.8,0.8,0.818
009139,0,1,0,6,0.0,1.0,0.857
009140,0,1,0,18,0.0,1.0,0.947
009148,2,0,6,5,1.0,0.25,0.538
009172,7,3,2,5,0.7,0.778,0.706
009175,5,1,12,6,0.833,0.294,0.458
009178,4,3,7,3,0.571,0.364,0.412
009190,1,1,1,29,0.5,0.5,0.938
009196,7,0,8,13,1.0,0.467,0.714
009203,5,3,15,12,0.625,0.25,0.486
009225,5,1,7,13,0.833,0.417,0.692
009233,3,0,1,6,1.0,0.75,0.9
009236,5,2,4,19,0.714,0.556,0.8
009239,7,3,12,26,0.7,0.368,0.688
009240,8,1,15,5,0.889,0.348,0.448
009243,8,2,7,29,0.8,0.533,0.804
009251,4,1,11,7,0.8,0.267,0.478
009252,2,0,1,13,1.0,0.667,0.938
009277,6,1,9,8,0.857,0.4,0.583
009325,3,1,4,8,0.75,0.429,0.688
009340,2,2,9,12,0.5,0.182,0.56
009344,4,0,1,9,1.0,0.8,0.929
009353,6,3,7,16,0.667,0.462,0.688
009354,4,1,6,33,0.8,0.4,0.841
009359,0,2,0,14,0.0,1.0,0.875
009364,1,0,0,16,1.0,1.0,1.0
009379,6,4,5,12,0.6,0.545,0.667
009401,6,1,4,3,0.857,0.6,0.643
009410,3,2,6,30,0.6,0.333,0.805
009412,3,2,3,7,0.6,0.5,0.667
009444,6,3,6,10,0.667,0.5,0.64
009452,10,2,5,5,0.833,0.667,0.682
009458,1,0,4,17,1.0,0.2,0.818
009459,2,0,2,4,1.0,0.5,0.75
009476,2,1,0,8,0.667,1.0,0.909
009497,1,0,0,0,1.0,1.0,1.0
009504,5,1,6,14,0.833,0.455,0.731
009506,6,5,3,9,0.545,0.667,0.652
009514,9,1,3,3,0.9,0.75,0.75
009527,9,1,5,7,0.9,0.643,0.727
009538,0,1,2,10,0.0,0.0,0.769
009546,1,0,0,33,1.0,1.0,1.0
009547,1,0,0,20,1.0,1.0,1.0
009551,1,0,0,9,1.0,1.0,1.0
009581,5,1,1,15,0.833,0.833,0.909
009619,1,0,0,10,1.0,1.0,1.0
009633,4,0,4,13,1.0,0.5,0.81
009653,5,3,16,21,0.625,0.238,0.578
009656,10,1,5,20,0.909,0.667,0.833
009672,1,0,5,8,1.0,0.167,0.643
009676,3,1,1,9,0.75,0.75,0.857
009680,2,2,0,14,0.5,1.0,0.889
009701,8,3,5,10,0.727,0.615,0.692
009712,2,0,4,18,1.0,0.333,0.833
009730,5,0,1,13,1.0,0.833,0.947
009760,4,0,0,18,1.0,1.0,1.0
009767,5,0,3,26,1.0,0.625,0.912
009780,9,1,6,4,0.9,0.6,0.65
009809,7,1,5,11,0.875,0.583,0.75
009835,2,1,2,17,0.667,0.5,0.864
009840,2,2,4,41,0.5,0.333,0.878
009862,5,2,12,21,0.714,0.294,0.65
009881,3,0,4,20,1.0,0.429,0.852
009913,2,2,13,29,0.5,0.133,0.674
009924,1,0,0,10,1.0,1.0,1.0
009937,3,1,2,24,0.75,0.6,0.9
009940,7,4,4,9,0.636,0.636,0.667
009952,11,3,4,6,0.786,0.733,0.708
009955,5,1,4,23,0.833,0.556,0.848
009982,4,0,5,40,1.0,0.444,0.898
009984,1,1,5,3,0.5,0.167,0.4
009985,9,0,7,23,1.0,0.562,0.821
009991,6,0,13,3,1.0,0.316,0.409
009993,6,0,3,5,1.0,0.667,0.786
010009,3,1,2,11,0.75,0.6,0.824
010011,6,1,3,16,0.857,0.667,0.846
010029,1,0,7,16,1.0,0.125,0.708
010039,2,0,7,30,1.0,0.222,0.821
010044,0,1,6,16,0.0,0.0,0.696
010060,3,0,5,29,1.0,0.375,0.865
010073,1,0,4,10,1.0,0.2,0.733
010078,10,3,22,9,0.769,0.312,0.432
010081,6,3,8,12,0.667,0.429,0.621
010090,5,5,10,14,0.5,0.333,0.559
010099,1,0,29,3,1.0,0.033,0.121
010107,2,1,4,8,0.667,0.333,0.667
010121,3,2,3,4,0.6,0.5,0.583
010127,2,0,5,16,1.0,0.286,0.783
010153,12,2,14,18,0.857,0.462,0.652
010168,3,0,0,3,1.0,1.0,1.0
010171,6,3,5,5,0.667,0.545,0.579
010172,2,0,1,11,1.0,0.667,0.929
010173,5,0,2,15,1.0,0.714,0.909
010183,5,2,9,4,0.714,0.357,0.45
010184,3,1,3,21,0.75,0.5,0.857
010194,8,1,6,7,0.889,0.571,0.682
010200,1,0,2,16,1.0,0.333,0.895
010205,2,2,3,13,0.5,0.4,0.75
010216,1,0,0,24,1.0,1.0,1.0
010227,1,0,0,21,1.0,1.0,1.0
010229,5,3,13,13,0.625,0.278,0.529
010232,7,1,5,17,0.875,0.583,0.8
010236,7,0,2,7,1.0,0.778,0.875
010237,6,0,5,12,1.0,0.545,0.783
010243,2,0,0,8,1.0,1.0,1.0
010244,3,0,0,8,1.0,1.0,1.0
010252,5,0,1,8,1.0,0.833,0.929
010261,3,2,2,7,0.6,0.6,0.714
010263,6,0,9,14,1.0,0.4,0.69
010289,5,0,2,18,1.0,0.714,0.92
010316,1,1,1,13,0.5,0.5,0.875
010327,3,2,2,13,0.6,0.6,0.8
010332,1,0,1,7,1.0,0.5,0.889
010356,2,0,2,16,1.0,0.5,0.9
010364,0,1,7,6,0.0,0.0,0.429
010367,3,3,12,14,0.5,0.2,0.531
010383,13,7,17,31,0.65,0.433,0.647
010388,1,0,0,12,1.0,1.0,1.0
010394,1,0,1,1,1.0,0.5,0.667
010401,0,1,14,8,0.0,0.0,0.348
010434,9,3,4,9,0.75,0.692,0.72
010457,2,1,1,14,0.667,0.667,0.889
010486,4,0,2,9,1.0,0.667,0.867
010492,2,0,0,10,1.0,1.0,1.0
010499,1,1,4,19,0.5,0.2,0.8
010529,4,1,7,4,0.8,0.364,0.5
010543,3,0,3,10,1.0,0.5,0.812
010549,5,1,16,28,0.833,0.238,0.66
010562,1,0,0,5,1.0,1.0,1.0
010576,5,0,1,3,1.0,0.833,0.889
010581,2,0,7,16,1.0,0.222,0.72
010605,2,2,7,24,0.5,0.222,0.743
010625,1,0,1,10,1.0,0.5,0.917
010628,0,1,0,37,0.0,1.0,0.974
010634,4,0,0,10,1.0,1.0,1.0
010660,0,1,1,18,0.0,0.0,0.9
010684,2,0,0,35,1.0,1.0,1.0
010692,4,0,1,20,1.0,0.8,0.96
010747,1,0,0,16,1.0,1.0,1.0
010750,4,1,6,22,0.8,0.4,0.788
010779,4,2,8,21,0.667,0.333,0.714
010801,4,3,2,21,0.571,0.667,0.833
010808,6,1,7,10,0.857,0.462,0.667
010812,3,1,5,22,0.75,0.375,0.806
010813,4,1,4,32,0.8,0.5,0.878
010842,3,0,2,8,1.0,0.6,0.846
010869,5,1,7,5,0.833,0.417,0.556
010873,2,1,16,18,0.667,0.111,0.541
010874,5,2,13,10,0.714,0.278,0.5
010876,3,0,3,10,1.0,0.5,0.812
010885,3,2,4,9,0.6,0.429,0.667
010892,5,0,5,16,1.0,0.5,0.808
010897,2,0,1,10,1.0,0.667,0.923
010915,3,0,3,31,1.0,0.5,0.919
010917,2,2,0,4,0.5,1.0,0.75
010922,3,1,1,10,0.75,0.75,0.867
010938,0,1,1,12,0.0,0.0,0.857
010940,0,2,1,23,0.0,0.0,0.885
010969,1,0,1,5,1.0,0.5,0.857
010994,1,0,0,9,1.0,1.0,1.0
011002,8,1,11,8,0.889,0.421,0.571
011003,3,1,11,12,0.75,0.214,0.556
011012,2,0,4,15,1.0,0.333,0.81
011014,1,0,0,5,1.0,1.0,1.0
011035,6,3,4,11,0.667,0.6,0.708
011042,4,3,13,12,0.571,0.235,0.5
011061,3,2,7,30,0.6,0.3,0.786
011085,4,1,5,16,0.8,0.444,0.769
011104,3,2,1,17,0.6,0.75,0.87
011124,6,0,1,7,1.0,0.857,0.929
011129,7,0,6,2,1.0,0.538,0.6
011138,5,0,1,15,1.0,0.833,0.952
011140,3,2,3,12,0.6,0.5,0.75
011147,6,1,2,3,0.857,0.75,0.75
011152,2,3,2,6,0.4,0.5,0.615
011155,4,1,3,10,0.8,0.571,0.778
011158,1,2,0,15,0.333,1.0,0.889
011175,2,1,3,24,0.667,0.4,0.867
011189,2,1,1,22,0.667,0.667,0.923
011195,2,1,0,8,0.667,1.0,0.909
011220,4,0,1,16,1.0,0.8,0.952
011236,2,0,3,13,1.0,0.4,0.833
011241,3,0,1,11,1.0,0.75,0.933
011243,5,2,6,3,0.714,0.455,0.5
011246,1,0,1,6,1.0,0.5,0.875
011263,5,0,7,18,1.0,0.417,0.767
011270,2,1,0,14,0.667,1.0,0.941
011272,2,1,4,7,0.667,0.333,0.643
011274,4,3,12,10,0.571,0.25,0.483
011276,5,0,3,10,1.0,0.625,0.833
011278,1,0,0,8,1.0,1.0,1.0
011304,1,0,0,11,1.0,1.0,1.0
011314,2,0,3,18,1.0,0.4,0.87
011321,2,0,6,4,1.0,0.25,0.5
011330,0,2,1,3,0.0,0.0,0.5
011346,4,0,0,34,1.0,1.0,1.0
011350,6,1,3,16,0.857,0.667,0.846
011385,1,1,3,1,0.5,0.25,0.333
011386,2,1,8,5,0.667,0.2,0.438
011389,0,1,0,24,0.0,1.0,0.96
011409,7,0,18,14,1.0,0.28,0.538
011412,1,1,3,5,0.5,0.25,0.6
011415,3,1,6,20,0.75,0.333,0.767
011427,1,1,0,12,0.5,1.0,0.929
011433,2,0,0,8,1.0,1.0,1.0
011439,2,0,0,8,1.0,1.0,1.0
011448,4,0,1,4,1.0,0.8,0.889
011450,1,0,1,13,1.0,0.5,0.933
011452,4,0,9,19,1.0,0.308,0.719
011456,2,2,3,7,0.5,0.4,0.643
011465,0,1,0,26,0.0,1.0,0.963
011470,2,0,8,7,1.0,0.2,0.529
011485,1,0,0,18,1.0,1.0,1.0
011506,3,2,3,15,0.6,0.5,0.783
011511,3,4,3,25,0.429,0.5,0.8
011520,3,1,5,31,0.75,0.375,0.85
011524,7,2,11,4,0.778,0.389,0.458
011535,7,3,11,19,0.7,0.389,0.65
011543,4,2,2,31,0.667,0.667,0.897
011545,2,5,9,18,0.286,0.182,0.588
011549,2,0,2,14,1.0,0.5,0.889
011569,0,1,1,16,0.0,0.0,0.889
011579,1,0,0,15,1.0,1.0,1.0
011590,3,2,8,2,0.6,0.273,0.333
011607,10,3,8,11,0.769,0.556,0.656
011629,1,0,0,16,1.0,1.0,1.0
011638,1,1,3,12,0.5,0.25,0.765
011648,6,5,13,9,0.545,0.316,0.455
011649,1,0,0,31,1.0,1.0,1.0
011650,2,1,1,5,0.667,0.667,0.778
011653,4,2,4,10,0.667,0.5,0.7
011669,3,2,5,16,0.6,0.375,0.731
011703,2,0,4,23,1.0,0.333,0.862
011715,3,0,1,20,1.0,0.75,0.958
011723,3,0,0,5,1.0,1.0,1.0
011737,1,1,1,12,0.5,0.5,0.867
011747,7,2,5,0,0.778,0.583,0.5
011758,5,2,5,31,0.714,0.5,0.837
011764,3,3,7,23,0.5,0.3,0.722
011767,4,3,6,19,0.571,0.4,0.719
011788,5,1,3,5,0.833,0.625,0.714
011812,1,0,0,4,1.0,1.0,1.0
011835,2,0,1,17,1.0,0.667,0.95
011844,5,1,7,14,0.833,0.417,0.704
011861,5,1,5,14,0.833,0.5,0.76
011862,8,1,5,20,0.889,0.615,0.824
011879,4,0,0,16,1.0,1.0,1.0
011889,3,0,2,11,1.0,0.6,0.875
011891,3,2,7,12,0.6,0.3,0.625
011893,5,0,3,4,1.0,0.625,0.75
011895,6,1,4,13,0.857,0.6,0.792
011901,1,0,1,9,1.0,0.5,0.909
011919,8,0,1,13,1.0,0.889,0.955
011945,1,0,0,3,1.0,1.0,1.0
011958,5,1,5,12,0.833,0.5,0.739
011980,7,2,4,17,0.778,0.636,0.8
011999,3,0,5,7,1.0,0.375,0.667
012001,1,0,7,7,1.0,0.125,0.533
012012,5,3,9,6,0.625,0.357,0.478
012042,0,1,0,2,0.0,1.0,0.667
012048,6,1,2,7,0.857,0.75,0.812
012058,2,1,0,19,0.667,1.0,0.955
012061,3,3,3,8,0.5,0.5,0.647
012088,1,1,2,4,0.5,0.333,0.625
012098,2,0,1,8,1.0,0.667,0.909
012112,1,1,3,3,0.5,0.25,0.5
012114,2,0,7,17,1.0,0.222,0.731
012120,3,0,9,15,1.0,0.25,0.667
012124,1,1,0,7,0.5,1.0,0.889
012138,1,1,4,30,0.5,0.2,0.861
012148,2,0,1,10,1.0,0.667,0.923
012157,1,0,0,13,1.0,1.0,1.0
012169,2,2,1,17,0.5,0.667,0.864
012194,1,1,1,2,0.5,0.5,0.6
012210,10,2,7,9,0.833,0.588,0.679
012216,0,1,4,8,0.0,0.0,0.615
012230,2,0,1,16,1.0,0.667,0.947
012233,2,0,1,7,1.0,0.667,0.9
012249,4,1,4,4,0.8,0.5,0.615
012254,2,0,15,20,1.0,0.118,0.595
012269,1,0,0,12,1.0,1.0,1.0
012271,2,0,0,9,1.0,1.0,1.0
012301,2,0,1,14,1.0,0.667,0.941
012308,9,0,5,17,1.0,0.643,0.839
012318,2,0,0,15,1.0,1.0,1.0
012344,1,0,1,12,1.0,0.5,0.929
012365,3,3,3,12,0.5,0.5,0.714
012383,3,2,1,36,0.6,0.75,0.929
012384,3,3,4,10,0.5,0.429,0.65
012399,4,1,6,14,0.8,0.4,0.72
012400,5,3,12,37,0.625,0.294,0.737
012427,2,3,2,13,0.4,0.5,0.75
012428,2,0,3,17,1.0,0.4,0.864
012445,2,0,0,1,1.0,1.0,1.0
012467,5,0,1,12,1.0,0.833,0.944
012475,4,3,6,18,0.571,0.4,0.71
012483,0,1,3,17,0.0,0.0,0.81
012491,1,3,2,23,0.25,0.333,0.828
012493,1,1,3,33,0.5,0.25,0.895
012505,2,2,7,10,0.5,0.222,0.571
012510,2,5,6,4,0.286,0.25,0.353
012523,3,0,2,15,1.0,0.6,0.9
012527,8,2,2,16,0.8,0.8,0.857
012546,1,0,0,12,1.0,1.0,1.0
012554,8,2,10,25,0.8,0.444,0.733
012560,1,0,4,9,1.0,0.2,0.714
012562,2,2,1,49,0.5,0.667,0.944
012576,2,1,1,11,0.667,0.667,0.867
012586,1,0,2,29,1.0,0.333,0.938
012589,2,3,5,26,0.4,0.286,0.778
012613,11,4,15,8,0.733,0.423,0.5
012615,3,0,3,5,1.0,0.5,0.727
012627,3,1,1,9,0.75,0.75,0.857
012659,5,1,5,5,0.833,0.5,0.625
012671,3,0,0,8,1.0,1.0,1.0
012680,6,0,11,8,1.0,0.353,0.56
012703,2,0,0,7,1.0,1.0,1.0
012709,6,0,5,13,1.0,0.545,0.792
012715,2,0,0,0,1.0,1.0,1.0
012724,0,1,5,23,0.0,0.0,0.793
012747,1,0,1,3,1.0,0.5,0.8
012748,1,0,0,5,1.0,1.0,1.0
012768,2,2,2,12,0.5,0.5,0.778
012778,7,0,5,4,1.0,0.583,0.688
012802,4,1,4,11,0.8,0.5,0.75
012807,2,1,15,12,0.667,0.118,0.467
012809,4,1,1,5,0.8,0.8,0.818
012810,5,7,11,28,0.417,0.312,0.647
012815,1,0,0,20,1.0,1.0,1.0
012830,1,1,5,15,0.5,0.167,0.727
012853,4,1,1,12,0.8,0.8,0.889
012898,1,2,3,8,0.333,0.25,0.643
012906,4,0,2,7,1.0,0.667,0.846
012908,7,3,5,10,0.7,0.583,0.68
012919,1,0,0,6,1.0,1.0,1.0
012995,0,1,4,14,0.0,0.0,0.737
013009,1,2,0,32,0.333,1.0,0.943
013015,0,1,2,7,0.0,0.0,0.7
013032,5,0,3,14,1.0,0.625,0.864
013033,2,0,1,22,1.0,0.667,0.96
013062,2,1,1,10,0.667,0.667,0.857
013095,3,2,4,15,0.6,0.429,0.75
013114,6,4,7,7,0.6,0.462,0.542
013138,4,0,3,8,1.0,0.571,0.8
013148,4,0,0,10,1.0,1.0,1.0
013164,3,0,0,16,1.0,1.0,1.0
013187,4,3,6,35,0.571,0.4,0.812
013202,5,1,1,6,0.833,0.833,0.846
013204,4,1,2,22,0.8,0.667,0.897
013205,2,0,5,12,1.0,0.286,0.737
013225,7,0,8,16,1.0,0.467,0.742
013226,2,0,2,20,1.0,0.5,0.917
013230,5,1,8,23,0.833,0.385,0.757
013232,7,1,2,1,0.875,0.778,0.727
013264,3,4,6,2,0.429,0.333,0.333
013273,3,3,10,11,0.5,0.231,0.519
013282,8,6,20,12,0.571,0.286,0.435
013284,3,1,1,15,0.75,0.75,0.9
013294,1,0,0,14,1.0,1.0,1.0
013296,1,0,1,24,1.0,0.5,0.962
013322,6,0,2,7,1.0,0.75,0.867
013329,1,2,1,19,0.333,0.5,0.87
013351,9,0,5,19,1.0,0.643,0.848
013354,4,1,1,15,0.8,0.8,0.905
013368,2,1,6,7,0.667,0.25,0.562
013383,2,3,3,22,0.4,0.4,0.8
013404,1,0,4,7,1.0,0.2,0.667
013425,5,3,4,27,0.625,0.556,0.821
013445,0,2,9,32,0.0,0.0,0.744
013452,8,1,2,10,0.889,0.8,0.857
013454,0,1,5,5,0.0,0.0,0.455
013497,8,3,11,24,0.727,0.421,0.696
013503,4,0,4,10,1.0,0.5,0.778
013509,3,1,2,6,0.75,0.6,0.75
013536,2,0,0,4,1.0,1.0,1.0
013539,7,3,9,21,0.7,0.438,0.7
013543,4,0,7,32,1.0,0.364,0.837
013555,1,0,5,18,1.0,0.167,0.792
013585,1,0,0,30,1.0,1.0,1.0
013590,0,1,0,49,0.0,1.0,0.98
013595,3,1,4,8,0.75,0.429,0.688
013604,3,2,6,35,0.6,0.333,0.826
013617,2,0,3,22,1.0,0.4,0.889
013622,4,2,7,19,0.667,0.364,0.719
013640,4,4,6,12,0.5,0.4,0.615
013643,2,0,2,20,1.0,0.5,0.917
013646,4,1,0,11,0.8,1.0,0.938
