,image_id,tp,fp,fn,precision,recall
734,022919,1,5,4,0.167,0.2
735,028914,1,4,35,0.2,0.028
736,020240,1,0,5,1.0,0.167
737,027672,6,8,13,0.429,0.316
738,032930,1,1,6,0.5,0.143
739,032806,3,10,28,0.231,0.097
740,003577,3,2,10,0.6,0.231
741,014735,9,8,48,0.529,0.158
742,010804,4,2,13,0.667,0.235
743,039372,1,2,2,0.333,0.333
744,013243,1,1,18,0.5,0.053
745,006943,1,1,19,0.5,0.05
746,007294,3,6,16,0.333,0.158
747,010553,10,3,24,0.769,0.294
748,049055,0,4,31,0.0,0.0
749,029189,15,12,23,0.556,0.395
750,000120,9,2,15,0.818,0.375
751,016050,0,2,12,0.0,0.0
752,038935,5,13,9,0.278,0.357
753,037043,5,1,16,0.833,0.238
754,011695,2,3,10,0.4,0.167
755,009044,8,7,13,0.533,0.381
756,033412,4,12,32,0.25,0.111
757,012623,9,3,18,0.75,0.333
758,000631,6,5,22,0.545,0.214
759,003081,1,5,33,0.167,0.029
760,023809,5,6,15,0.455,0.25
761,007902,6,5,8,0.545,0.429
762,011684,1,5,35,0.167,0.028
763,046012,2,0,4,1.0,0.333
764,033672,6,5,14,0.545,0.3
765,035240,4,6,17,0.4,0.19
766,031828,1,0,1,1.0,0.5
767,004646,0,4,11,0.0,0.0
768,014662,1,2,4,0.333,0.2
769,025197,2,4,14,0.333,0.125
770,022945,5,10,16,0.333,0.238
771,047949,3,0,14,1.0,0.176
772,027495,2,3,9,0.4,0.182
773,016769,1,2,5,0.333,0.167
774,006165,7,0,12,1.0,0.368
775,046164,2,5,15,0.286,0.118
776,040123,4,6,32,0.4,0.111
777,036314,4,1,7,0.8,0.364
778,019519,0,4,34,0.0,0.0
779,009023,9,7,23,0.562,0.281
780,029715,7,15,33,0.318,0.175
781,004002,1,0,6,1.0,0.143
782,021287,10,3,10,0.769,0.5
783,044422,4,3,9,0.571,0.308
784,025010,2,0,25,1.0,0.074
785,032571,6,2,49,0.75,0.109
786,011551,10,6,10,0.625,0.5
787,019903,4,0,4,1.0,0.5
788,026328,3,2,9,0.6,0.25
789,018451,1,1,1,0.5,0.5
790,025952,1,4,21,0.2,0.045
791,045593,1,5,7,0.167,0.125
792,005504,6,3,9,0.667,0.4
793,015532,9,3,27,0.75,0.25
794,035194,8,4,14,0.667,0.364
795,011977,3,1,9,0.75,0.25
796,038178,4,0,11,1.0,0.267
797,018813,5,1,31,0.833,0.139
798,005450,1,0,6,1.0,0.143
799,031954,0,1,6,0.0,0.0
800,033274,2,2,7,0.5,0.222
801,021209,1,0,1,1.0,0.5
802,006814,4,5,8,0.444,0.333
803,045269,1,0,10,1.0,0.091
804,023718,0,1,8,0.0,0.0
805,026967,2,0,12,1.0,0.143
806,015525,6,5,42,0.545,0.125
807,013405,12,5,18,0.706,0.4
808,008955,1,2,3,0.333,0.25
809,043423,2,2,13,0.5,0.133
810,008402,6,9,22,0.4,0.214
811,004560,1,6,23,0.143,0.042
812,041295,4,2,20,0.667,0.167
813,041181,5,2,9,0.714,0.357
814,020511,2,2,4,0.5,0.333
815,000311,6,2,20,0.75,0.231
816,034801,1,2,5,0.333,0.167
817,022047,0,2,20,0.0,0.0
818,024168,1,0,19,1.0,0.05
819,033802,2,7,13,0.222,0.133
820,048786,4,7,14,0.364,0.222
821,039749,5,9,66,0.357,0.07
822,018250,2,2,6,0.5,0.25
823,020967,0,4,9,0.0,0.0
824,023559,2,1,6,0.667,0.25
825,031123,0,1,8,0.0,0.0
826,019391,7,6,33,0.538,0.175
827,010617,5,3,19,0.625,0.208
828,033851,1,3,16,0.25,0.059
829,014749,4,0,3,1.0,0.571
830,045260,3,7,21,0.3,0.125
831,016960,1,7,37,0.125,0.026
832,012865,1,3,12,0.25,0.077
833,011950,5,0,1,1.0,0.833
834,042352,0,1,10,0.0,0.0
835,035293,1,4,14,0.2,0.067
836,044269,0,2,7,0.0,0.0
837,040635,6,7,35,0.462,0.146
838,001394,0,1,20,0.0,0.0
839,035815,6,3,11,0.667,0.353
840,028776,1,3,11,0.25,0.083
841,022777,2,7,18,0.222,0.1
842,037355,7,10,36,0.412,0.163
843,038277,5,3,10,0.625,0.333
844,038820,6,2,16,0.75,0.273
845,041731,5,1,21,0.833,0.192
846,013326,6,5,46,0.545,0.115
847,033146,1,1,22,0.5,0.043
848,047497,0,1,18,0.0,0.0
849,047035,0,2,8,0.0,0.0
850,040444,3,9,30,0.25,0.091
851,004168,2,4,18,0.333,0.1
852,034369,5,3,22,0.625,0.185
853,030758,5,0,10,1.0,0.333
854,013385,4,2,13,0.667,0.235
855,007886,5,4,25,0.556,0.167
856,020579,6,7,29,0.462,0.171
857,043094,1,2,22,0.333,0.043
858,001593,4,13,65,0.235,0.058
859,009451,3,4,11,0.429,0.214
860,029080,3,3,7,0.5,0.3
861,032882,5,9,32,0.357,0.135
862,015534,7,10,36,0.412,0.163
863,017909,5,2,12,0.714,0.294
864,019976,1,1,1,0.5,0.5
865,036815,4,2,41,0.667,0.089
866,021203,4,1,6,0.8,0.4
867,037161,4,4,26,0.5,0.133
868,032868,5,3,17,0.625,0.227
869,003411,3,4,12,0.429,0.2
870,007066,3,2,19,0.6,0.136
871,028448,3,3,13,0.5,0.187
872,023910,0,4,7,0.0,0.0
873,015443,2,1,3,0.667,0.4
874,009478,5,7,22,0.417,0.185
875,016823,2,0,7,1.0,0.222
876,036532,2,5,18,0.286,0.1
877,047789,3,0,4,1.0,0.429
878,034380,2,3,7,0.4,0.222
879,047881,2,1,17,0.667,0.105
880,027754,9,9,25,0.5,0.265
881,001186,1,7,24,0.125,0.04
882,029328,1,1,5,0.5,0.167
883,006242,3,10,21,0.231,0.125
884,048836,2,0,9,1.0,0.182
885,004665,3,5,21,0.375,0.125
886,035150,12,5,33,0.706,0.267
887,037825,1,2,6,0.333,0.143
888,014059,6,7,20,0.462,0.231
889,047054,3,6,29,0.333,0.094
890,028146,0,1,2,0.0,0.0
891,024488,2,1,7,0.667,0.222
892,028190,5,7,47,0.417,0.096
893,023601,9,7,31,0.562,0.225
894,042248,1,1,4,0.5,0.2
895,014274,4,0,9,1.0,0.308
896,004618,5,7,33,0.417,0.132
897,003874,4,0,13,1.0,0.235
898,008709,3,2,16,0.6,0.158
899,049897,5,1,8,0.833,0.385
900,036829,6,5,24,0.545,0.2
901,048158,3,1,1,0.75,0.75
902,008371,5,3,10,0.625,0.333
903,020099,2,5,18,0.286,0.1
904,047849,1,1,9,0.5,0.1
905,025117,9,5,34,0.643,0.209
906,002758,6,4,20,0.6,0.231
907,038974,2,2,21,0.5,0.087
908,009470,3,0,2,1.0,0.6
909,040558,3,8,17,0.273,0.15
910,043792,4,5,19,0.444,0.174
911,027421,2,1,2,0.667,0.5
912,018585,3,6,19,0.333,0.136
913,013591,5,4,15,0.556,0.25
914,017466,6,10,13,0.375,0.316
915,017242,3,2,8,0.6,0.273
916,023052,1,0,1,1.0,0.5
917,044172,4,3,53,0.571,0.07
918,009948,3,4,16,0.429,0.158
919,003622,5,5,17,0.5,0.227
920,035792,12,4,28,0.75,0.3
921,048116,7,6,19,0.538,0.269
922,026191,2,10,32,0.167,0.059
923,039551,5,3,23,0.625,0.179
924,013691,5,3,18,0.625,0.217
925,017497,4,7,21,0.364,0.16
926,006995,4,2,19,0.667,0.174
927,006605,2,1,2,0.667,0.5
928,006606,3,1,8,0.75,0.273
929,020615,4,10,45,0.286,0.082
930,017199,5,0,2,1.0,0.714
931,039081,7,6,22,0.538,0.241
932,022744,6,4,22,0.6,0.214
933,036990,3,4,6,0.429,0.333
934,032520,2,6,16,0.25,0.111
935,024399,1,0,13,1.0,0.071
936,046128,3,3,8,0.5,0.273
937,022901,5,1,15,0.833,0.25
938,007364,6,1,7,0.857,0.462
939,020646,3,10,36,0.231,0.077
940,015262,4,1,13,0.8,0.235
941,019740,4,1,18,0.8,0.182
942,034584,1,0,0,1.0,1.0
943,021479,3,3,12,0.5,0.2
944,010551,6,11,42,0.353,0.125
945,044575,0,1,22,0.0,0.0
946,009349,5,0,26,1.0,0.161
947,034424,5,7,27,0.417,0.156
948,022849,5,10,41,0.333,0.109
949,030282,5,3,5,0.625,0.5
950,041903,0,1,32,0.0,0.0
951,007599,7,2,5,0.778,0.583
952,044130,0,1,9,0.0,0.0
953,030433,9,8,36,0.529,0.2
954,027689,4,1,6,0.8,0.4
955,029221,5,7,25,0.417,0.167
956,014689,3,3,6,0.5,0.333
957,001784,5,4,15,0.556,0.25
958,046756,1,1,8,0.5,0.111
959,004109,2,1,13,0.667,0.133
960,010102,3,9,23,0.25,0.115
961,034782,5,1,11,0.833,0.312
962,028953,1,2,21,0.333,0.045
963,017607,4,7,24,0.364,0.143
964,024052,2,0,13,1.0,0.133
965,032501,5,2,20,0.714,0.2
966,044138,4,3,7,0.571,0.364
967,048685,0,1,7,0.0,0.0
968,010291,3,2,15,0.6,0.167
969,014339,3,1,4,0.75,0.429
970,032063,3,0,13,1.0,0.187
971,049629,4,12,60,0.25,0.062
972,022176,3,3,11,0.5,0.214
973,035278,2,6,13,0.25,0.133
974,044827,0,4,9,0.0,0.0
975,042012,2,10,34,0.167,0.056
976,039610,2,0,3,1.0,0.4
977,021511,1,4,8,0.2,0.111
978,038393,5,10,30,0.333,0.143
979,008692,4,7,23,0.364,0.148
980,043305,6,11,41,0.353,0.128
981,023497,3,1,9,0.75,0.25
982,004511,8,7,19,0.533,0.296
983,019420,6,5,21,0.545,0.222
984,042342,6,2,15,0.75,0.286
985,043193,5,4,43,0.556,0.104
986,021156,3,6,35,0.333,0.079
987,026591,4,1,6,0.8,0.4
988,026978,5,5,7,0.5,0.417
989,028600,3,0,2,1.0,0.6
990,045629,4,10,29,0.286,0.121
991,044911,2,4,7,0.333,0.222
992,045890,2,5,24,0.286,0.077
993,025247,2,0,2,1.0,0.5
994,034746,1,3,3,0.25,0.25
995,009729,4,2,8,0.667,0.333
996,035091,4,3,18,0.571,0.182
997,029283,3,5,18,0.375,0.143
998,006688,5,4,12,0.556,0.294
999,027294,9,10,45,0.474,0.167
1000,031261,4,0,8,1.0,0.333
1001,004694,5,0,8,1.0,0.385
1002,003002,6,5,16,0.545,0.273
1003,019189,4,1,12,0.8,0.25
1004,031528,0,1,6,0.0,0.0
1005,007150,2,10,21,0.167,0.087
1006,030867,6,3,32,0.667,0.158
1007,042589,9,2,13,0.818,0.409
1008,004945,3,1,8,0.75,0.273
1009,011027,4,1,7,0.8,0.364
1010,024129,2,7,20,0.222,0.091
1011,009919,2,6,22,0.25,0.083
1012,015415,1,2,7,0.333,0.125
1013,044318,5,2,9,0.714,0.357
1014,018865,4,8,23,0.333,0.148
1015,026950,6,4,30,0.6,0.167
1016,030626,2,2,39,0.5,0.049
1017,032697,1,6,38,0.143,0.026
1018,002618,3,1,4,0.75,0.429
1019,015322,3,1,26,0.75,0.103
1020,024093,0,9,24,0.0,0.0
1021,003086,7,5,34,0.583,0.171
1022,030100,7,11,39,0.389,0.152
1023,007255,6,3,22,0.667,0.214
1024,017057,6,4,13,0.6,0.316
1025,031483,5,3,22,0.625,0.185
1026,044977,4,7,25,0.364,0.138
1027,036841,4,7,21,0.364,0.16
1028,042682,1,1,10,0.5,0.091
1029,001509,5,5,13,0.5,0.278
1030,030738,0,3,9,0.0,0.0
1031,047754,0,1,12,0.0,0.0
1032,042303,1,3,6,0.25,0.143
1033,038254,3,5,5,0.375,0.375
1034,001084,1,0,13,1.0,0.071
1035,040473,1,0,5,1.0,0.167
1036,016738,5,3,19,0.625,0.208
1037,006933,2,9,16,0.182,0.111
1038,044004,5,7,37,0.417,0.119
1039,040416,0,6,15,0.0,0.0
1040,016848,0,4,12,0.0,0.0
1041,026422,4,4,37,0.5,0.098
1042,033486,4,2,13,0.667,0.235
1043,015453,4,1,3,0.8,0.571
1044,018626,3,0,4,1.0,0.429
1045,028330,4,5,21,0.444,0.16
1046,018027,5,5,15,0.5,0.25
1047,008176,2,3,33,0.4,0.057
1048,009934,1,1,3,0.5,0.25
1049,046333,2,0,5,1.0,0.286
1050,042820,0,2,8,0.0,0.0
1051,021709,1,2,5,0.333,0.167
1052,006547,2,2,8,0.5,0.2
1053,020392,1,0,5,1.0,0.167
1054,048788,3,2,11,0.6,0.214
1055,034450,3,0,9,1.0,0.25
1056,036297,10,9,31,0.526,0.244
1057,025520,2,1,7,0.667,0.222
1058,045126,1,1,3,0.5,0.25
1059,044536,2,3,30,0.4,0.062
1060,010629,7,4,13,0.636,0.35
1061,032086,11,5,21,0.687,0.344
1062,041751,4,7,51,0.364,0.073
1063,039343,0,1,1,0.0,0.0
1064,000778,4,9,37,0.308,0.098
1065,031415,3,1,13,0.75,0.187
1066,004197,0,1,22,0.0,0.0
1067,030348,0,4,6,0.0,0.0
1068,031373,7,7,20,0.5,0.259
1069,019651,1,1,5,0.5,0.167
1070,047632,7,4,24,0.636,0.226
1071,016593,1,3,17,0.25,0.056
1072,026317,3,3,9,0.5,0.25
1073,007456,4,0,6,1.0,0.4
1074,046281,1,1,16,0.5,0.059
1075,030827,9,8,39,0.529,0.187
1076,006128,2,3,13,0.4,0.133
1077,026864,0,1,4,0.0,0.0
1078,011972,3,7,28,0.3,0.097
1079,041816,7,8,34,0.467,0.171
1080,006970,3,7,15,0.3,0.167
1081,004951,2,2,10,0.5,0.167
1082,001847,8,10,29,0.444,0.216
1083,044754,1,1,12,0.5,0.077
1084,030779,5,6,26,0.455,0.161
1085,001683,3,3,27,0.5,0.1
1086,027841,8,7,25,0.533,0.242
1087,017908,1,0,4,1.0,0.2
1088,022001,0,2,16,0.0,0.0
1089,011855,5,4,12,0.556,0.294
1090,039684,0,1,15,0.0,0.0
1091,018309,1,2,11,0.333,0.083
1092,007183,5,4,10,0.556,0.333
1093,026892,7,4,12,0.636,0.368
1094,010547,5,8,6,0.385,0.455
1095,040005,1,0,5,1.0,0.167
1096,006272,4,0,4,1.0,0.5
1097,019815,0,3,34,0.0,0.0
1098,018847,2,5,27,0.286,0.069
1099,022372,3,1,4,0.75,0.429
1100,044174,1,4,7,0.2,0.125
1101,002874,3,6,32,0.333,0.086
1102,033606,6,5,29,0.545,0.171
1103,008884,1,0,11,1.0,0.083
1104,045887,3,5,33,0.375,0.083
1105,047555,3,1,11,0.75,0.214
1106,009921,2,4,6,0.333,0.25
1107,002826,6,11,61,0.353,0.09
1108,020350,0,8,11,0.0,0.0
1109,040646,6,9,23,0.4,0.207
1110,018895,3,1,8,0.75,0.273
1111,017366,1,0,9,1.0,0.1
1112,003571,3,2,8,0.6,0.273
1113,007267,3,0,4,1.0,0.429
1114,049963,1,0,4,1.0,0.2
1115,017360,1,0,3,1.0,0.25
1116,001768,7,4,25,0.636,0.219
1117,048895,9,6,15,0.6,0.375
1118,020608,0,2,9,0.0,0.0
1119,042813,1,2,3,0.333,0.25
1120,041501,12,7,27,0.632,0.308
1121,006679,2,2,20,0.5,0.091
1122,043626,5,4,20,0.556,0.2
1123,024284,4,6,26,0.4,0.133
1124,015781,0,2,4,0.0,0.0
1125,008160,10,1,13,0.909,0.435
1126,028994,0,1,12,0.0,0.0
1127,043739,2,1,9,0.667,0.182
1128,001964,9,12,28,0.429,0.243
1129,027958,0,2,4,0.0,0.0
1130,014354,2,0,8,1.0,0.2
1131,042946,9,8,30,0.529,0.231
1132,009032,2,3,10,0.4,0.167
1133,018833,0,2,9,0.0,0.0
1134,023673,7,9,22,0.437,0.241
1135,043306,5,2,22,0.714,0.185
1136,014031,1,0,11,1.0,0.083
1137,042903,1,3,8,0.25,0.111
1138,020002,2,1,9,0.667,0.182
1139,035610,5,4,32,0.556,0.135
1140,048276,1,1,2,0.5,0.333
1141,015965,0,5,38,0.0,0.0
1142,019821,4,4,30,0.5,0.118
1143,023711,2,1,3,0.667,0.4
1144,016471,1,1,5,0.5,0.167
1145,048720,1,2,8,0.333,0.111
1146,049904,1,0,5,1.0,0.167
1147,014700,6,2,12,0.75,0.333
1148,044124,2,4,27,0.333,0.069
1149,005945,2,2,7,0.5,0.222
1150,020555,3,2,11,0.6,0.214
1151,027300,2,4,22,0.333,0.083
1152,024147,0,1,2,0.0,0.0
1153,031036,5,6,24,0.455,0.172
1154,022981,2,6,20,0.25,0.091
1155,021905,3,2,21,0.6,0.125
1156,037317,2,4,7,0.333,0.222
1157,041088,1,8,35,0.111,0.028
1158,028209,1,0,4,1.0,0.2
1159,040438,0,1,5,0.0,0.0
1160,013082,0,1,8,0.0,0.0
1161,049848,0,7,21,0.0,0.0
1162,003761,3,1,10,0.75,0.231
1163,001725,7,2,8,0.778,0.467
1164,012243,4,2,8,0.667,0.333
1165,021552,6,2,18,0.75,0.25
1166,023636,6,2,4,0.75,0.6
1167,009127,0,2,16,0.0,0.0
1168,020876,2,2,11,0.5,0.154
1169,027505,9,7,14,0.562,0.391
1170,045824,1,0,11,1.0,0.083
1171,004355,3,2,3,0.6,0.5
1172,020200,9,4,18,0.692,0.333
1173,046476,1,0,13,1.0,0.071
1174,029379,2,2,16,0.5,0.111
1175,014365,0,4,16,0.0,0.0
1176,031348,1,1,4,0.5,0.2
1177,012361,5,5,19,0.5,0.208
1178,017216,2,2,6,0.5,0.25
1179,022243,14,6,38,0.7,0.269
1180,032962,3,0,1,1.0,0.75
1181,001997,3,3,23,0.5,0.115
1182,041858,6,2,19,0.75,0.24
1183,040528,7,9,63,0.437,0.1
1184,044287,2,8,22,0.2,0.083
1185,024095,2,2,13,0.5,0.133
1186,021743,1,2,14,0.333,0.067
1187,041306,1,0,5,1.0,0.167
1188,018218,7,6,9,0.538,0.437
1189,035962,5,2,7,0.714,0.417
1190,001819,1,5,17,0.167,0.056
1191,016860,3,4,30,0.429,0.091
1192,046170,0,1,11,0.0,0.0
1193,039058,2,0,2,1.0,0.5
1194,019097,6,11,26,0.353,0.187
1195,017439,8,4,11,0.667,0.421
1196,024579,0,1,14,0.0,0.0
1197,025244,2,3,21,0.4,0.087
1198,021468,1,0,1,1.0,0.5
1199,020632,1,1,8,0.5,0.111
1200,039936,4,4,29,0.5,0.121
1201,035914,3,4,9,0.429,0.25
1202,012812,1,0,21,1.0,0.045
1203,005142,4,2,11,0.667,0.267
1204,021896,6,2,14,0.75,0.3
1205,002988,4,6,16,0.4,0.2
1206,049492,1,0,4,1.0,0.2
1207,049874,11,10,40,0.524,0.216
1208,017923,2,5,14,0.286,0.125
1209,005611,4,2,5,0.667,0.444
1210,011461,5,5,14,0.5,0.263
1211,042184,0,1,7,0.0,0.0
1212,035757,6,8,34,0.429,0.15
1213,024550,5,1,28,0.833,0.152
1214,027234,1,0,6,1.0,0.143
1215,004366,8,4,21,0.667,0.276
1216,037382,6,4,24,0.6,0.2
1217,025696,4,2,14,0.667,0.222
1218,033482,3,4,10,0.429,0.231
1219,039639,2,0,1,1.0,0.667
1220,001956,1,3,9,0.25,0.1
1221,040480,3,1,3,0.75,0.5
1222,001913,3,2,13,0.6,0.187
1223,031143,3,0,3,1.0,0.5
1224,035144,0,1,0,0.0,0.0
1225,022946,2,2,11,0.5,0.154
1226,030339,3,3,22,0.5,0.12
1227,023672,5,2,21,0.714,0.192
1228,037450,7,9,27,0.437,0.206
1229,017334,1,1,4,0.5,0.2
1230,016679,1,1,19,0.5,0.05
1231,012716,3,2,15,0.6,0.167
1232,023016,1,0,1,1.0,0.5
1233,044098,2,7,26,0.222,0.071
1234,025350,8,5,16,0.615,0.333
1235,041484,6,4,11,0.6,0.353
1236,033785,2,1,5,0.667,0.286
1237,008983,2,0,9,1.0,0.182
1238,013415,1,10,28,0.091,0.034
1239,037478,5,4,22,0.556,0.185
1240,027334,2,2,10,0.5,0.167
1241,035414,3,5,27,0.375,0.1
1242,034499,4,8,23,0.333,0.148
1243,007528,1,3,19,0.25,0.05
1244,048076,3,2,4,0.6,0.429
1245,027166,2,6,15,0.25,0.118
1246,014683,6,8,22,0.429,0.214
1247,037153,2,2,8,0.5,0.2
1248,001984,2,6,44,0.25,0.043
1249,007568,10,6,33,0.625,0.233
1250,047078,1,1,2,0.5,0.333
1251,002975,3,6,19,0.333,0.136
1252,033920,4,16,41,0.2,0.089
1253,036058,5,4,9,0.556,0.357
1254,015690,8,1,18,0.889,0.308
1255,006176,3,2,14,0.6,0.176
1256,014400,5,10,35,0.333,0.125
1257,045052,1,7,24,0.125,0.04
1258,025310,6,4,23,0.6,0.207
1259,035211,2,1,10,0.667,0.167
1260,042457,5,3,8,0.625,0.385
1261,024274,2,3,8,0.4,0.2
1262,043477,2,20,46,0.091,0.042
1263,043863,2,1,10,0.667,0.167
1264,006414,5,6,21,0.455,0.192
1265,037356,5,5,15,0.5,0.25
1266,002871,3,4,11,0.429,0.214
1267,029449,3,5,15,0.375,0.167
1268,019236,2,0,9,1.0,0.182
1269,001527,3,5,14,0.375,0.176
1270,027436,1,1,1,0.5,0.5
1271,045209,0,2,7,0.0,0.0
1272,008588,3,1,20,0.75,0.13
1273,025452,1,2,25,0.333,0.038
1274,021956,1,0,10,1.0,0.091
1275,042912,1,1,8,0.5,0.111
1276,046801,7,13,27,0.35,0.206
1277,019865,2,12,45,0.143,0.043
1278,022606,3,1,6,0.75,0.333
1279,007839,4,2,4,0.667,0.5
1280,047643,4,4,22,0.5,0.154
1281,028802,7,1,13,0.875,0.35
1282,044875,0,5,26,0.0,0.0
1283,001241,3,4,18,0.429,0.143
1284,017646,1,2,3,0.333,0.25
1285,034390,5,8,20,0.385,0.2
1286,046408,2,5,20,0.286,0.091
1287,016641,6,1,9,0.857,0.4
1288,023819,7,5,31,0.583,0.184
1289,004006,7,4,23,0.636,0.233
1290,011256,2,6,18,0.25,0.1
1291,001196,5,5,14,0.5,0.263
1292,003809,4,7,22,0.364,0.154
1293,043343,0,1,15,0.0,0.0
1294,046793,2,3,18,0.4,0.1
1295,022359,3,3,8,0.5,0.273
1296,047041,2,1,6,0.667,0.25
1297,036298,7,8,24,0.467,0.226
1298,031556,1,0,1,1.0,0.5
1299,013611,1,2,9,0.333,0.1
1300,018572,2,3,29,0.4,0.065
1301,013896,2,2,13,0.5,0.133
1302,036626,4,3,13,0.571,0.235
1303,010536,3,3,18,0.5,0.143
1304,016728,6,7,20,0.462,0.231
1305,042083,0,1,6,0.0,0.0
1306,025591,3,0,15,1.0,0.167
1307,021509,4,4,16,0.5,0.2
1308,033316,3,2,10,0.6,0.231
1309,042641,1,0,1,1.0,0.5
1310,005277,0,1,2,0.0,0.0
1311,016959,6,3,10,0.667,0.375
1312,020712,1,3,33,0.25,0.029
1313,030182,2,4,15,0.333,0.118
1314,026721,3,5,18,0.375,0.143
1315,045930,1,0,1,1.0,0.5
1316,043360,4,3,13,0.571,0.235
1317,001765,6,5,32,0.545,0.158
1318,007953,6,3,13,0.667,0.316
1319,045873,3,7,22,0.3,0.12
1320,021500,1,5,12,0.167,0.077
1321,026715,1,0,0,1.0,1.0
1322,017579,4,1,7,0.8,0.364
1323,026630,1,6,19,0.143,0.05
1324,000433,5,0,30,1.0,0.143
1325,036798,2,2,13,0.5,0.133
1326,022083,2,10,21,0.167,0.087
1327,038319,1,2,3,0.333,0.25
1328,038470,4,6,18,0.4,0.182
1329,033597,3,2,5,0.6,0.375
1330,002117,5,4,17,0.556,0.227
1331,003509,2,0,14,1.0,0.125
1332,048077,2,2,9,0.5,0.182
1333,013254,3,5,22,0.375,0.12
1334,006062,0,2,1,0.0,0.0
1335,037020,3,2,8,0.6,0.273
1336,026178,4,5,37,0.444,0.098
1337,037361,3,2,10,0.6,0.231
1338,048271,1,0,2,1.0,0.333
1339,046099,0,1,11,0.0,0.0
1340,032130,6,6,32,0.5,0.158
1341,013798,2,3,11,0.4,0.154
1342,031169,7,13,36,0.35,0.163
1343,024749,4,3,5,0.571,0.444
1344,037201,2,4,12,0.333,0.143
1345,011738,4,4,19,0.5,0.174
1346,034922,9,2,23,0.818,0.281
1347,002607,4,2,15,0.667,0.211
1348,002864,6,10,25,0.375,0.194
1349,006137,9,8,30,0.529,0.231
1350,011667,3,1,14,0.75,0.176
1351,006519,3,1,10,0.75,0.231
1352,040319,5,8,18,0.385,0.217
1353,022588,6,8,23,0.429,0.207
1354,046997,4,1,9,0.8,0.308
1355,037335,3,6,9,0.333,0.25
1356,048881,2,3,14,0.4,0.125
1357,000641,1,4,16,0.2,0.059
1358,038243,1,1,7,0.5,0.125
1359,011885,3,4,23,0.429,0.115
1360,031641,5,0,3,1.0,0.625
1361,000370,10,10,31,0.5,0.244
1362,034154,2,1,7,0.667,0.222
1363,037756,1,0,2,1.0,0.333
1364,030804,11,2,19,0.846,0.367
1365,035701,3,8,39,0.273,0.071
1366,005915,0,1,7,0.0,0.0
1367,024462,4,13,40,0.235,0.091
1368,030155,6,12,46,0.333,0.115
1369,004377,2,3,12,0.4,0.143
1370,008242,5,10,22,0.333,0.185
1371,039466,0,1,6,0.0,0.0
1372,006670,3,1,24,0.75,0.111
1373,022993,4,1,14,0.8,0.222
1374,002701,9,2,29,0.818,0.237
1375,015876,2,0,3,1.0,0.4
1376,044169,6,2,3,0.75,0.667
1377,045942,11,2,27,0.846,0.289
1378,035040,3,1,4,0.75,0.429
1379,018769,4,3,14,0.571,0.222
1380,019779,0,5,12,0.0,0.0
1381,011771,3,4,36,0.429,0.077
1382,038057,4,9,40,0.308,0.091
1383,010787,1,0,8,1.0,0.111
1384,035298,5,2,9,0.714,0.357
1385,009020,8,2,21,0.8,0.276
1386,027375,9,4,25,0.692,0.265
1387,004285,7,4,24,0.636,0.226
1388,030253,4,4,13,0.5,0.235
1389,003270,2,7,11,0.222,0.154
1390,009499,3,4,19,0.429,0.136
1391,046179,2,1,11,0.667,0.154
1392,025658,5,2,11,0.714,0.312
1393,025542,3,3,6,0.5,0.333
1394,028835,1,4,10,0.2,0.091
1395,027823,3,0,1,1.0,0.75
1396,035442,5,1,9,0.833,0.357
1397,015954,2,2,9,0.5,0.182
1398,017584,5,0,20,1.0,0.2
1399,015076,2,3,5,0.4,0.286
1400,045190,2,3,9,0.4,0.182
1401,023236,0,2,10,0.0,0.0
1402,006028,1,3,12,0.25,0.077
1403,046299,4,4,15,0.5,0.211
1404,003306,1,2,5,0.333,0.167
1405,049688,0,1,4,0.0,0.0
1406,043225,0,1,4,0.0,0.0
1407,035583,1,1,0,0.5,1.0
1408,041049,6,10,24,0.375,0.2
1409,011577,1,6,12,0.143,0.077
1410,045871,6,7,25,0.462,0.194
1411,034430,9,11,15,0.45,0.375
1412,004176,1,0,1,1.0,0.5
1413,017228,5,4,16,0.556,0.238
1414,036521,5,3,35,0.625,0.125
1415,011917,0,2,5,0.0,0.0
1416,006740,5,6,23,0.455,0.179
1417,009860,1,3,7,0.25,0.125
1418,013228,2,0,15,1.0,0.118
1419,027757,2,1,6,0.667,0.25
1420,022766,3,0,4,1.0,0.429
1421,017734,5,8,23,0.385,0.179
1422,021271,6,7,11,0.462,0.353
1423,026641,5,3,10,0.625,0.333
1424,014416,2,4,21,0.333,0.087
1425,025246,5,7,33,0.417,0.132
1426,043784,1,3,13,0.25,0.071
1427,009168,6,11,18,0.353,0.25
1428,022391,4,9,24,0.308,0.143
1429,047386,4,4,31,0.5,0.114
1430,014217,4,5,13,0.444,0.235
1431,035942,1,0,1,1.0,0.5
1432,049440,0,1,6,0.0,0.0
1433,031943,3,3,35,0.5,0.079
1434,001879,5,1,22,0.833,0.185
1435,028413,3,3,6,0.5,0.333
1436,039806,1,5,13,0.167,0.071
1437,006494,5,9,33,0.357,0.132
1438,047524,1,3,13,0.25,0.071
1439,042796,7,2,12,0.778,0.368
1440,029138,0,3,16,0.0,0.0
1441,025616,3,2,24,0.6,0.111
1442,016082,0,1,8,0.0,0.0
1443,030492,6,1,26,0.857,0.187
1444,027411,3,2,11,0.6,0.214
1445,031715,2,2,13,0.5,0.133
