,image_id,tp,fp,fn,precision,recall
734,000585,2,1,11,0.667,0.154
735,040691,2,3,8,0.4,0.2
736,028819,3,16,37,0.158,0.075
737,037364,9,9,17,0.5,0.346
738,025921,1,0,4,1.0,0.2
739,044276,1,2,10,0.333,0.091
740,038766,0,1,0,0.0,0.0
741,019856,5,14,43,0.263,0.104
742,046842,7,10,29,0.412,0.194
743,030924,3,1,13,0.75,0.187
744,023798,1,0,2,1.0,0.333
745,048153,3,0,7,1.0,0.3
746,015458,2,0,1,1.0,0.667
747,012118,1,3,12,0.25,0.077
748,027986,2,2,4,0.5,0.333
749,020562,5,3,11,0.625,0.312
750,040044,4,2,9,0.667,0.308
751,047058,2,5,15,0.286,0.118
752,041700,6,7,20,0.462,0.231
753,031439,3,1,8,0.75,0.273
754,027490,2,3,23,0.4,0.08
755,049772,8,4,11,0.667,0.421
756,013078,7,6,20,0.538,0.259
757,048610,2,1,1,0.667,0.667
758,005118,4,6,14,0.4,0.222
759,038924,1,3,16,0.25,0.059
760,033556,1,0,3,1.0,0.25
761,026646,6,2,24,0.75,0.2
762,014552,1,4,15,0.2,0.062
763,042538,4,3,10,0.571,0.286
764,020956,8,1,16,0.889,0.333
765,040384,8,7,27,0.533,0.229
766,048149,10,7,21,0.588,0.323
767,035918,1,1,8,0.5,0.111
768,027231,1,3,4,0.25,0.2
769,011130,0,2,5,0.0,0.0
770,027405,3,5,15,0.375,0.167
771,041707,0,1,7,0.0,0.0
772,020684,3,3,13,0.5,0.187
773,036321,1,1,5,0.5,0.167
774,007140,1,3,8,0.25,0.111
775,040195,1,0,8,1.0,0.111
776,007537,5,4,9,0.556,0.357
777,021362,5,5,23,0.5,0.179
778,034012,1,1,9,0.5,0.1
779,029421,3,0,1,1.0,0.75
780,047522,6,12,24,0.333,0.2
781,030725,1,0,1,1.0,0.5
782,032976,4,2,11,0.667,0.267
783,030137,1,0,0,1.0,1.0
784,021729,2,5,9,0.286,0.182
785,034650,3,4,9,0.429,0.25
786,032514,3,4,14,0.429,0.176
787,038527,4,3,11,0.571,0.267
788,011608,4,8,24,0.333,0.143
789,017757,1,4,10,0.2,0.091
790,010119,2,0,10,1.0,0.167
791,031231,2,2,8,0.5,0.2
792,012073,6,11,30,0.353,0.167
793,015306,4,3,14,0.571,0.222
794,045534,4,5,37,0.444,0.098
795,049228,1,3,19,0.25,0.05
796,049531,3,3,15,0.5,0.167
797,000102,6,3,22,0.667,0.214
798,022058,7,6,34,0.538,0.171
799,041031,1,0,11,1.0,0.083
800,047647,1,3,12,0.25,0.077
801,036905,2,0,1,1.0,0.667
802,003336,8,3,23,0.727,0.258
803,029925,3,7,19,0.3,0.136
804,004344,5,8,27,0.385,0.156
805,021139,4,6,15,0.4,0.211
806,028410,3,10,32,0.231,0.086
807,026012,7,2,11,0.778,0.389
808,021405,6,2,12,0.75,0.333
809,005253,4,2,13,0.667,0.235
810,013997,3,1,17,0.75,0.15
811,028624,9,1,20,0.9,0.31
812,042979,9,14,35,0.391,0.205
813,045740,1,3,28,0.25,0.034
814,007733,1,2,7,0.333,0.125
815,018056,8,6,16,0.571,0.333
816,039571,0,2,18,0.0,0.0
817,048417,1,3,9,0.25,0.1
818,015545,2,6,12,0.25,0.143
819,010890,7,0,8,1.0,0.467
820,019923,0,6,28,0.0,0.0
821,047492,5,19,45,0.208,0.1
822,016167,3,1,6,0.75,0.333
823,030994,3,4,27,0.429,0.1
824,035450,2,2,13,0.5,0.133
825,018019,3,13,47,0.187,0.06
826,005301,2,3,19,0.4,0.095
827,047202,6,3,28,0.667,0.176
828,005772,0,2,24,0.0,0.0
829,024887,8,6,18,0.571,0.308
830,011988,10,1,18,0.909,0.357
831,000297,2,3,21,0.4,0.087
832,008648,1,5,10,0.167,0.091
833,022977,4,2,12,0.667,0.25
834,015229,4,1,10,0.8,0.286
835,032771,5,2,26,0.714,0.161
836,023162,1,1,6,0.5,0.143
837,028603,1,7,22,0.125,0.043
838,027380,2,4,13,0.333,0.133
839,003135,3,5,8,0.375,0.273
840,045462,4,9,39,0.308,0.093
841,006618,3,9,48,0.25,0.059
842,014106,0,2,18,0.0,0.0
843,018031,2,1,8,0.667,0.2
844,011896,2,0,2,1.0,0.5
845,039464,3,2,14,0.6,0.176
846,028797,4,6,19,0.4,0.174
847,034330,2,4,13,0.333,0.133
848,043689,7,6,44,0.538,0.137
849,006199,4,3,17,0.571,0.19
850,048210,6,4,15,0.6,0.286
851,020867,4,7,24,0.364,0.143
852,008277,3,8,30,0.273,0.091
853,003019,3,1,25,0.75,0.107
854,044702,0,1,5,0.0,0.0
855,016990,1,1,12,0.5,0.077
856,045206,5,6,21,0.455,0.192
857,037956,2,2,9,0.5,0.182
858,014971,2,0,4,1.0,0.333
859,032412,1,0,4,1.0,0.2
860,027565,6,11,48,0.353,0.111
861,021807,1,1,1,0.5,0.5
862,020805,4,7,17,0.364,0.19
863,012760,4,13,35,0.235,0.103
864,024720,2,4,9,0.333,0.182
865,024256,3,3,33,0.5,0.083
866,048003,1,0,11,1.0,0.083
867,021739,4,4,11,0.5,0.267
868,002440,3,6,17,0.333,0.15
869,017534,2,7,16,0.222,0.111
870,011071,1,1,15,0.5,0.062
871,024074,1,1,5,0.5,0.167
872,005863,1,0,4,1.0,0.2
873,025708,2,6,24,0.25,0.077
874,045524,0,1,3,0.0,0.0
875,025511,0,1,4,0.0,0.0
876,001112,4,13,44,0.235,0.083
877,047737,3,0,17,1.0,0.15
878,016179,6,3,22,0.667,0.214
879,025778,0,2,4,0.0,0.0
880,020420,0,3,1,0.0,0.0
881,033850,1,1,15,0.5,0.062
882,003600,4,4,11,0.5,0.267
883,011670,5,2,7,0.714,0.417
884,012368,3,3,5,0.5,0.375
885,023934,2,3,6,0.4,0.25
886,043132,3,3,18,0.5,0.143
887,033462,5,15,39,0.25,0.114
888,007971,2,3,11,0.4,0.154
889,012162,6,5,17,0.545,0.261
890,036876,5,7,38,0.417,0.116
891,011428,4,6,31,0.4,0.114
892,047444,1,0,6,1.0,0.143
893,006038,3,2,16,0.6,0.158
894,011066,1,1,3,0.5,0.25
895,009911,4,3,12,0.571,0.25
896,014124,6,11,25,0.353,0.194
897,019155,5,1,10,0.833,0.333
898,002318,5,2,16,0.714,0.238
899,018577,3,2,3,0.6,0.5
900,003440,8,6,15,0.571,0.348
901,028149,2,2,17,0.5,0.105
902,046767,1,0,2,1.0,0.333
903,046726,2,1,2,0.667,0.5
904,031636,4,6,17,0.4,0.19
905,030129,3,0,3,1.0,0.5
906,013178,1,0,0,1.0,1.0
907,029026,2,2,22,0.5,0.083
908,021873,6,4,35,0.6,0.146
909,024485,0,10,24,0.0,0.0
910,004439,4,2,6,0.667,0.4
911,048005,2,5,16,0.286,0.111
912,021806,2,2,17,0.5,0.105
913,009683,4,4,11,0.5,0.267
914,022926,3,4,12,0.429,0.2
915,015858,5,0,3,1.0,0.625
916,018321,0,1,1,0.0,0.0
917,030267,6,9,39,0.4,0.133
918,044286,3,0,12,1.0,0.2
919,048017,1,0,6,1.0,0.143
920,035226,2,2,10,0.5,0.167
921,023930,3,7,12,0.3,0.2
922,047529,5,4,22,0.556,0.185
923,048244,5,4,22,0.556,0.185
924,007746,1,2,11,0.333,0.083
925,015382,0,1,14,0.0,0.0
926,025228,6,7,24,0.462,0.2
927,042778,3,5,10,0.375,0.231
928,018965,10,8,24,0.556,0.294
929,029059,3,3,14,0.5,0.176
930,037191,2,1,6,0.667,0.25
931,041199,5,6,19,0.455,0.208
932,004066,7,9,70,0.437,0.091
933,013916,1,0,17,1.0,0.056
934,022010,5,4,8,0.556,0.385
935,020257,3,0,3,1.0,0.5
936,039348,1,3,14,0.25,0.067
937,021395,3,4,13,0.429,0.187
938,005594,2,2,4,0.5,0.333
939,030635,1,6,16,0.143,0.059
940,027940,4,4,16,0.5,0.2
941,017136,5,8,34,0.385,0.128
942,005256,4,4,6,0.5,0.4
943,012317,5,5,16,0.5,0.238
944,035060,2,5,33,0.286,0.057
945,031585,5,1,15,0.833,0.25
946,017385,2,4,6,0.333,0.25
947,016384,0,1,5,0.0,0.0
948,000611,2,3,16,0.4,0.111
949,018989,0,3,3,0.0,0.0
950,026171,0,2,13,0.0,0.0
951,047075,2,1,9,0.667,0.182
952,019114,12,3,18,0.8,0.4
953,042941,3,14,17,0.176,0.15
954,021168,1,1,9,0.5,0.1
955,004969,3,1,18,0.75,0.143
956,003382,2,3,10,0.4,0.167
957,015873,4,0,3,1.0,0.571
958,014959,5,9,23,0.357,0.179
959,030404,2,6,20,0.25,0.091
960,001924,3,0,10,1.0,0.231
961,016193,5,6,19,0.455,0.208
962,000408,2,2,14,0.5,0.125
963,041242,5,6,41,0.455,0.109
964,029075,4,7,22,0.364,0.154
965,020597,6,5,17,0.545,0.261
966,025736,2,1,2,0.667,0.5
967,007919,7,6,25,0.538,0.219
968,004273,6,7,41,0.462,0.128
969,016089,2,1,17,0.667,0.105
970,047930,1,2,5,0.333,0.167
971,042966,1,0,12,1.0,0.077
972,005114,1,8,39,0.111,0.025
973,025324,0,1,7,0.0,0.0
974,040263,1,3,5,0.25,0.167
975,043183,5,7,23,0.417,0.179
976,042334,8,5,13,0.615,0.381
977,044313,3,4,11,0.429,0.214
978,005108,2,7,47,0.222,0.041
979,038594,3,5,12,0.375,0.2
980,008946,1,1,4,0.5,0.2
981,048196,0,1,8,0.0,0.0
982,022173,0,13,39,0.0,0.0
983,020503,3,7,17,0.3,0.15
984,028758,1,2,16,0.333,0.059
985,034425,4,1,11,0.8,0.267
986,010193,1,3,14,0.25,0.067
987,003426,3,7,30,0.3,0.091
988,044025,5,6,8,0.455,0.385
989,044343,6,4,26,0.6,0.187
990,039235,6,5,17,0.545,0.261
991,013739,5,7,22,0.417,0.185
992,019898,3,9,35,0.25,0.079
993,007197,4,5,24,0.444,0.143
994,048493,2,3,16,0.4,0.111
995,001298,1,4,23,0.2,0.042
996,039084,2,2,38,0.5,0.05
997,039283,9,3,56,0.75,0.138
998,044132,1,3,7,0.25,0.125
999,038198,7,13,31,0.35,0.184
1000,044232,3,1,4,0.75,0.429
1001,044653,0,2,17,0.0,0.0
1002,035960,3,4,41,0.429,0.068
1003,001882,4,15,42,0.211,0.087
1004,007865,5,5,28,0.5,0.152
1005,009601,0,2,10,0.0,0.0
1006,034997,7,6,18,0.538,0.28
1007,008104,4,11,19,0.267,0.174
1008,024605,0,1,4,0.0,0.0
1009,026753,0,2,6,0.0,0.0
1010,010798,2,3,10,0.4,0.167
1011,015810,0,1,19,0.0,0.0
1012,020743,4,8,12,0.333,0.25
1013,018456,5,7,31,0.417,0.139
1014,027373,4,3,7,0.571,0.364
1015,006067,3,1,17,0.75,0.15
1016,032903,0,1,5,0.0,0.0
1017,031697,6,10,22,0.375,0.214
1018,005941,2,5,15,0.286,0.118
1019,038856,1,0,4,1.0,0.2
1020,002945,4,1,39,0.8,0.093
1021,011586,3,0,10,1.0,0.231
1022,028799,6,4,45,0.6,0.118
1023,013249,1,0,11,1.0,0.083
1024,027214,2,2,4,0.5,0.333
1025,012516,6,8,18,0.429,0.25
1026,024969,1,6,21,0.143,0.045
1027,046925,7,6,27,0.538,0.206
1028,033549,5,3,24,0.625,0.172
1029,000937,10,4,20,0.714,0.333
1030,042859,2,1,7,0.667,0.222
1031,032731,2,0,3,1.0,0.4
1032,041475,2,1,8,0.667,0.2
1033,039559,3,2,15,0.6,0.167
1034,006691,2,0,6,1.0,0.25
1035,038921,0,4,17,0.0,0.0
1036,034763,1,3,4,0.25,0.2
1037,044255,2,0,2,1.0,0.5
1038,012790,1,1,5,0.5,0.167
1039,021633,6,8,61,0.429,0.09
1040,033828,4,0,42,1.0,0.087
1041,012431,2,6,20,0.25,0.091
1042,037502,3,2,8,0.6,0.273
1043,011814,3,4,26,0.429,0.103
1044,005699,6,2,16,0.75,0.273
1045,003169,3,1,9,0.75,0.25
1046,046322,6,8,47,0.429,0.113
1047,041419,0,1,8,0.0,0.0
1048,007083,3,3,18,0.5,0.143
1049,048848,5,6,14,0.455,0.263
1050,030584,3,4,11,0.429,0.214
1051,030674,2,1,5,0.667,0.286
1052,000371,3,3,27,0.5,0.1
1053,017467,5,3,11,0.625,0.312
1054,001266,3,3,8,0.5,0.273
1055,021469,1,3,6,0.25,0.143
1056,043728,3,3,29,0.5,0.094
1057,008896,1,1,4,0.5,0.2
1058,020824,0,3,5,0.0,0.0
1059,010682,7,4,20,0.636,0.259
1060,043507,4,1,17,0.8,0.19
1061,029019,4,1,11,0.8,0.267
1062,034819,5,0,12,1.0,0.294
1063,007144,3,3,20,0.5,0.13
1064,001314,6,4,15,0.6,0.286
1065,044109,5,1,9,0.833,0.357
1066,020901,4,1,6,0.8,0.4
1067,021131,6,5,10,0.545,0.375
1068,004171,5,9,49,0.357,0.093
1069,020440,5,3,13,0.625,0.278
1070,037971,3,3,12,0.5,0.2
1071,013166,4,2,17,0.667,0.19
1072,049694,8,6,36,0.571,0.182
1073,031148,4,10,31,0.286,0.114
1074,007092,2,2,28,0.5,0.067
1075,037645,2,2,2,0.5,0.5
1076,000785,8,5,32,0.615,0.2
1077,015381,2,1,6,0.667,0.25
1078,003803,4,3,8,0.571,0.333
1079,008290,8,0,10,1.0,0.444
1080,001743,1,1,4,0.5,0.2
1081,005920,4,8,19,0.333,0.174
1082,012697,3,4,15,0.429,0.167
1083,025241,4,6,43,0.4,0.085
1084,015240,4,10,28,0.286,0.125
1085,015283,4,1,21,0.8,0.16
1086,003654,0,2,11,0.0,0.0
1087,021671,5,8,28,0.385,0.152
1088,016186,6,8,21,0.429,0.222
1089,007301,2,5,19,0.286,0.095
1090,008894,4,1,14,0.8,0.222
1091,006178,5,2,13,0.714,0.278
1092,015908,1,2,19,0.333,0.05
1093,033941,3,0,1,1.0,0.75
1094,005777,0,1,5,0.0,0.0
1095,046169,9,10,30,0.474,0.231
1096,044988,9,3,17,0.75,0.346
1097,027835,2,2,6,0.5,0.25
1098,032227,2,0,39,1.0,0.049
1099,015974,6,3,29,0.667,0.171
1100,031572,1,0,2,1.0,0.333
1101,048085,0,3,11,0.0,0.0
1102,020639,1,0,6,1.0,0.143
1103,001003,2,5,30,0.286,0.062
1104,028586,4,1,25,0.8,0.138
1105,026372,1,2,22,0.333,0.043
1106,049593,4,2,8,0.667,0.333
1107,048990,10,9,51,0.526,0.164
1108,011781,2,7,21,0.222,0.087
1109,002426,3,4,16,0.429,0.158
1110,020846,3,4,7,0.429,0.3
1111,017836,0,1,10,0.0,0.0
1112,007321,3,3,35,0.5,0.079
1113,049846,4,1,11,0.8,0.267
1114,034398,1,5,12,0.167,0.077
1115,010637,1,3,6,0.25,0.143
1116,034325,5,7,25,0.417,0.167
1117,016317,4,3,6,0.571,0.4
1118,019696,3,3,10,0.5,0.231
1119,045350,5,0,11,1.0,0.312
1120,038467,4,13,27,0.235,0.129
1121,029739,3,6,24,0.333,0.111
1122,033603,5,6,15,0.455,0.25
1123,048424,2,1,14,0.667,0.125
1124,011508,5,6,16,0.455,0.238
1125,046951,1,1,24,0.5,0.04
1126,029622,5,6,19,0.455,0.208
1127,005910,5,2,7,0.714,0.417
1128,011637,1,0,7,1.0,0.125
1129,006516,0,7,15,0.0,0.0
1130,000963,7,7,36,0.5,0.163
1131,041019,2,2,4,0.5,0.333
1132,011105,1,1,5,0.5,0.167
1133,014179,7,10,54,0.412,0.115
1134,020715,6,8,28,0.429,0.176
1135,021177,2,1,3,0.667,0.4
1136,045859,2,0,3,1.0,0.4
1137,037300,1,3,24,0.25,0.04
1138,021723,1,1,28,0.5,0.034
1139,018504,4,1,25,0.8,0.138
1140,008998,2,0,8,1.0,0.2
1141,029329,4,2,18,0.667,0.182
1142,001488,4,6,19,0.4,0.174
1143,010825,7,7,17,0.5,0.292
1144,017877,2,4,11,0.333,0.154
1145,029210,1,1,3,0.5,0.25
1146,007855,3,1,4,0.75,0.429
1147,002928,6,5,31,0.545,0.162
1148,001660,5,1,12,0.833,0.294
1149,014116,2,3,11,0.4,0.154
1150,044642,4,8,21,0.333,0.16
1151,008101,4,2,13,0.667,0.235
1152,013670,5,4,29,0.556,0.147
1153,006020,7,3,15,0.7,0.318
1154,030516,2,2,9,0.5,0.182
1155,013476,3,6,24,0.333,0.111
1156,047160,0,7,15,0.0,0.0
1157,000700,6,6,34,0.5,0.15
1158,017241,1,3,21,0.25,0.045
1159,001896,1,4,24,0.2,0.04
1160,031334,7,7,19,0.5,0.269
1161,049935,6,3,10,0.667,0.375
1162,033974,0,1,2,0.0,0.0
1163,038018,1,8,22,0.111,0.043
1164,028734,0,7,21,0.0,0.0
1165,018185,2,1,15,0.667,0.118
1166,030376,6,2,10,0.75,0.375
1167,031748,0,3,19,0.0,0.0
1168,003710,0,2,14,0.0,0.0
1169,028715,3,0,7,1.0,0.3
1170,033880,2,1,7,0.667,0.222
1171,025115,2,3,16,0.4,0.111
1172,032596,5,2,25,0.714,0.167
1173,034144,3,1,19,0.75,0.136
1174,038109,4,7,55,0.364,0.068
1175,046932,2,2,7,0.5,0.222
1176,001071,1,1,16,0.5,0.059
1177,037844,2,2,16,0.5,0.111
1178,006179,1,0,8,1.0,0.111
1179,024868,1,2,11,0.333,0.083
1180,024892,1,1,1,0.5,0.5
1181,000084,3,1,5,0.75,0.375
1182,036124,2,6,33,0.25,0.057
1183,022963,5,2,12,0.714,0.294
1184,031573,1,3,7,0.25,0.125
1185,040064,9,6,31,0.6,0.225
1186,007185,8,3,14,0.727,0.364
1187,020353,1,0,4,1.0,0.2
1188,026512,3,3,5,0.5,0.375
1189,042681,2,4,33,0.333,0.057
1190,000373,6,7,11,0.462,0.353
1191,033811,2,0,6,1.0,0.25
1192,031521,10,4,22,0.714,0.312
1193,018471,2,13,41,0.133,0.047
1194,006838,4,4,27,0.5,0.129
1195,042727,4,6,60,0.4,0.062
1196,021412,6,3,27,0.667,0.182
1197,009468,8,5,53,0.615,0.131
1198,001606,2,2,27,0.5,0.069
1199,024309,1,2,23,0.333,0.042
1200,029428,3,3,26,0.5,0.103
1201,028125,1,3,9,0.25,0.1
1202,033906,6,10,16,0.375,0.273
1203,003413,2,3,10,0.4,0.167
1204,038113,1,2,11,0.333,0.083
1205,036703,1,0,30,1.0,0.032
1206,017792,7,3,22,0.7,0.241
1207,001417,7,15,52,0.318,0.119
1208,029777,1,1,2,0.5,0.333
1209,024640,3,1,6,0.75,0.333
1210,014806,5,7,10,0.417,0.333
1211,034575,1,1,9,0.5,0.1
1212,043281,1,4,36,0.2,0.027
1213,033485,1,2,9,0.333,0.1
1214,021185,0,1,17,0.0,0.0
1215,044552,6,8,13,0.429,0.316
1216,045453,2,1,9,0.667,0.182
1217,008868,1,6,5,0.143,0.167
1218,000968,1,10,24,0.091,0.04
1219,028805,3,2,28,0.6,0.097
1220,009081,3,3,18,0.5,0.143
1221,019188,1,0,17,1.0,0.056
1222,004364,3,2,17,0.6,0.15
1223,012640,3,1,7,0.75,0.3
1224,000898,7,2,22,0.778,0.241
1225,011600,4,6,12,0.4,0.25
1226,019187,4,1,12,0.8,0.25
1227,037219,3,2,13,0.6,0.187
1228,045420,0,4,28,0.0,0.0
1229,021320,6,2,30,0.75,0.167
1230,008153,2,4,23,0.333,0.08
1231,042482,6,5,16,0.545,0.273
1232,010907,2,3,16,0.4,0.111
1233,010152,2,2,3,0.5,0.4
1234,005912,5,8,23,0.385,0.179
1235,036883,4,3,13,0.571,0.235
1236,014058,1,2,6,0.333,0.143
1237,019949,5,1,11,0.833,0.312
1238,036812,3,4,26,0.429,0.103
1239,029136,2,0,2,1.0,0.5
1240,034929,0,3,11,0.0,0.0
1241,000144,7,1,9,0.875,0.437
1242,037830,1,1,6,0.5,0.143
1243,049520,9,7,17,0.562,0.346
1244,048237,1,1,1,0.5,0.5
1245,028039,1,1,5,0.5,0.167
1246,010126,3,2,5,0.6,0.375
1247,027700,6,9,48,0.4,0.111
1248,045340,1,1,4,0.5,0.2
1249,003260,4,1,40,0.8,0.091
1250,014616,1,4,22,0.2,0.043
1251,004773,4,4,19,0.5,0.174
1252,006412,4,3,22,0.571,0.154
1253,003876,2,0,5,1.0,0.286
1254,027022,4,6,13,0.4,0.235
1255,010855,3,2,8,0.6,0.273
1256,000315,3,5,23,0.375,0.115
1257,040087,4,5,25,0.444,0.138
1258,004292,4,2,10,0.667,0.286
1259,048838,4,4,17,0.5,0.19
1260,000558,5,13,44,0.278,0.102
1261,006017,11,5,21,0.687,0.344
1262,022028,8,6,16,0.571,0.333
1263,021453,7,10,32,0.412,0.179
1264,007233,0,2,14,0.0,0.0
1265,010277,3,4,22,0.429,0.12
1266,037262,2,0,5,1.0,0.286
1267,049208,2,0,0,1.0,1.0
1268,011762,1,1,13,0.5,0.071
1269,026427,4,2,6,0.667,0.4
1270,020678,1,3,10,0.25,0.091
1271,006470,4,4,34,0.5,0.105
1272,027192,4,5,12,0.444,0.25
1273,043888,2,2,16,0.5,0.111
1274,033091,1,8,40,0.111,0.024
1275,017396,4,6,25,0.4,0.138
1276,043353,5,0,18,1.0,0.217
1277,036577,5,10,20,0.333,0.2
1278,046002,8,2,16,0.8,0.333
1279,007825,2,4,13,0.333,0.133
1280,007012,3,1,11,0.75,0.214
1281,033411,5,9,22,0.357,0.185
1282,041349,1,0,4,1.0,0.2
1283,016468,3,2,14,0.6,0.176
1284,002672,3,3,47,0.5,0.06
1285,017363,6,5,26,0.545,0.187
1286,042348,2,2,15,0.5,0.118
1287,042669,3,4,17,0.429,0.15
1288,048127,1,1,2,0.5,0.333
1289,017919,4,0,6,1.0,0.4
1290,032084,1,6,13,0.143,0.071
1291,007458,3,2,10,0.6,0.231
1292,019088,3,2,15,0.6,0.167
1293,046994,1,1,6,0.5,0.143
1294,004435,8,12,27,0.4,0.229
1295,018544,9,8,14,0.529,0.391
1296,003436,3,5,25,0.375,0.107
1297,009893,1,4,40,0.2,0.024
1298,024047,4,4,39,0.5,0.093
1299,036380,4,2,10,0.667,0.286
1300,037725,1,1,3,0.5,0.25
1301,023865,5,5,41,0.5,0.109
1302,031725,0,1,14,0.0,0.0
1303,008772,10,5,14,0.667,0.417
1304,018435,2,2,7,0.5,0.222
1305,008526,4,8,11,0.333,0.267
1306,024928,4,1,7,0.8,0.364
1307,006250,7,6,20,0.538,0.259
1308,036136,7,5,34,0.583,0.171
1309,047253,3,8,25,0.273,0.107
1310,023191,3,6,18,0.333,0.143
1311,026702,5,6,55,0.455,0.083
1312,025742,3,0,11,1.0,0.214
1313,043596,2,17,41,0.105,0.047
1314,018559,8,3,13,0.727,0.381
1315,025771,2,10,17,0.167,0.105
1316,009276,1,0,3,1.0,0.25
1317,001930,2,0,10,1.0,0.167
1318,009049,5,10,21,0.333,0.192
1319,007951,7,8,30,0.467,0.189
1320,007288,4,8,24,0.333,0.143
1321,021409,4,3,10,0.571,0.286
1322,037344,1,1,13,0.5,0.071
1323,048454,2,2,11,0.5,0.154
1324,002595,6,3,26,0.667,0.187
1325,018366,1,1,2,0.5,0.333
1326,002863,1,1,4,0.5,0.2
1327,035130,2,1,5,0.667,0.286
1328,018535,2,3,17,0.4,0.105
1329,022720,6,1,7,0.857,0.462
1330,000994,0,3,26,0.0,0.0
1331,045981,6,3,20,0.667,0.231
1332,025231,8,8,20,0.5,0.286
1333,025393,3,3,17,0.5,0.15
1334,036262,7,6,19,0.538,0.269
1335,042403,1,1,11,0.5,0.083
1336,019517,8,3,14,0.727,0.364
1337,033349,3,6,37,0.333,0.075
1338,047835,1,0,2,1.0,0.333
1339,044023,1,1,12,0.5,0.077
1340,046409,7,2,12,0.778,0.368
1341,047579,8,8,19,0.5,0.296
1342,020072,3,8,18,0.273,0.143
1343,024145,2,1,4,0.667,0.333
1344,009725,4,1,6,0.8,0.4
1345,045505,5,1,13,0.833,0.278
1346,006851,6,2,14,0.75,0.3
1347,019408,2,9,17,0.182,0.105
1348,044059,5,6,25,0.455,0.167
1349,025440,1,1,14,0.5,0.067
1350,042490,1,6,68,0.143,0.014
1351,028099,7,3,22,0.7,0.241
1352,000752,3,4,21,0.429,0.125
1353,037607,0,2,5,0.0,0.0
1354,029980,0,4,6,0.0,0.0
1355,007844,1,0,4,1.0,0.2
1356,011471,6,3,15,0.667,0.286
1357,042477,5,3,22,0.625,0.185
1358,004125,4,1,44,0.8,0.083
1359,033017,0,1,32,0.0,0.0
1360,041446,0,3,22,0.0,0.0
1361,012352,5,0,2,1.0,0.714
1362,034527,3,3,9,0.5,0.25
1363,008960,1,5,26,0.167,0.037
1364,013699,6,10,24,0.375,0.2
1365,004209,1,0,5,1.0,0.167
1366,001929,0,3,22,0.0,0.0
1367,020390,3,0,1,1.0,0.75
1368,047153,9,2,27,0.818,0.25
1369,005324,5,1,15,0.833,0.25
1370,035175,4,5,15,0.444,0.211
1371,005047,3,8,25,0.273,0.107
1372,000941,7,3,17,0.7,0.292
1373,032642,3,13,25,0.187,0.107
1374,044953,2,2,6,0.5,0.25
1375,012311,4,1,12,0.8,0.25
1376,025503,4,2,16,0.667,0.2
1377,038145,4,3,19,0.571,0.174
1378,041439,4,8,49,0.333,0.075
1379,022399,2,1,3,0.667,0.4
1380,019546,0,1,3,0.0,0.0
1381,030170,12,3,22,0.8,0.353
1382,002908,5,3,6,0.625,0.455
1383,038695,4,4,17,0.5,0.19
1384,032145,4,2,15,0.667,0.211
1385,001092,2,4,15,0.333,0.118
1386,019202,1,3,11,0.25,0.083
1387,025931,2,7,63,0.222,0.031
1388,022737,1,0,4,1.0,0.2
1389,020705,3,5,41,0.375,0.068
1390,004627,4,4,25,0.5,0.138
1391,007657,0,7,17,0.0,0.0
1392,015531,3,4,35,0.429,0.079
1393,044945,4,3,34,0.571,0.105
1394,041265,5,6,17,0.455,0.227
1395,025024,1,3,19,0.25,0.05
1396,009810,1,0,14,1.0,0.067
1397,022284,1,6,18,0.143,0.053
1398,040566,5,3,20,0.625,0.2
1399,003648,1,3,27,0.25,0.036
1400,046581,2,3,14,0.4,0.125
1401,019563,1,1,5,0.5,0.167
1402,042713,3,6,19,0.333,0.136
1403,046445,3,3,16,0.5,0.158
1404,013120,4,7,25,0.364,0.138
1405,040672,5,0,6,1.0,0.455
1406,026016,1,2,8,0.333,0.111
1407,049715,2,1,1,0.667,0.667
1408,034885,1,1,6,0.5,0.143
1409,045514,4,4,19,0.5,0.174
1410,024725,2,0,8,1.0,0.2
1411,004472,2,2,7,0.5,0.222
1412,000412,2,7,31,0.222,0.061
1413,004023,3,2,24,0.6,0.111
1414,041639,3,4,20,0.429,0.13
1415,043731,3,0,1,1.0,0.75
1416,043566,5,9,40,0.357,0.111
1417,043945,4,1,2,0.8,0.667
1418,001569,7,4,19,0.636,0.269
1419,041959,3,3,14,0.5,0.176
1420,026889,7,5,18,0.583,0.28
1421,016410,7,2,6,0.778,0.538
1422,011049,5,10,32,0.333,0.135
1423,037613,2,6,19,0.25,0.095
1424,013776,9,10,29,0.474,0.237
1425,043597,1,4,10,0.2,0.091
1426,043520,1,1,4,0.5,0.2
1427,028250,3,3,26,0.5,0.103
1428,036954,2,4,10,0.333,0.167
1429,004803,3,2,6,0.6,0.333
1430,036363,4,2,18,0.667,0.182
1431,022571,3,4,33,0.429,0.083
1432,044908,4,1,2,0.8,0.667
1433,005032,4,7,17,0.364,0.19
1434,023654,8,11,31,0.421,0.205
1435,008626,4,8,23,0.333,0.148
1436,023903,6,11,39,0.353,0.133
1437,038365,2,7,19,0.222,0.095
1438,030303,3,0,2,1.0,0.6
1439,046714,2,5,59,0.286,0.033
1440,032168,6,12,46,0.333,0.115
1441,047977,7,1,26,0.875,0.212
1442,000521,4,3,58,0.571,0.065
1443,001318,1,4,12,0.2,0.077
1444,016080,4,1,33,0.8,0.108
1445,004752,1,0,4,1.0,0.2
